AuthorID,Author,Date,Content,Attachments,Reactions
"355636164897669122","SISPLAU#7555","24-Jun-21 06:20 PM","-p","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:20 PM","","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:20 PM","-info","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:20 PM","","",""
"400578808094130186","GaliGoat#1176","24-Jun-21 06:21 PM","wtf","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:21 PM","tiene mierda de iv pero es lo mejor que tengo","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:21 PM","XD","",""
"400578808094130186","GaliGoat#1176","24-Jun-21 06:21 PM","otro canal a silenciar :(","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:21 PM","-n","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:21 PM","","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:21 PM","-p","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:21 PM","","",""
"323378898794446850","mariv1k#5321","24-Jun-21 06:22 PM","-p","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:22 PM","","",""
"323378898794446850","mariv1k#5321","24-Jun-21 06:22 PM","-help","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:22 PM","","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:22 PM","mario una battle :kekw:","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:23 PM","-market","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:23 PM","","",""
"323378898794446850","mariv1k#5321","24-Jun-21 06:23 PM","si home","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:23 PM","supongo que el market será local","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:23 PM","","",""
"323378898794446850","mariv1k#5321","24-Jun-21 06:23 PM","pa cuando el pokethree en la pregunta","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:23 PM","rollo en este server solo","",""
"323378898794446850","mariv1k#5321","24-Jun-21 06:23 PM","-catch caterpie","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:23 PM","That is the wrong pokémon!","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:23 PM","-catch wrumple","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:23 PM","That is the wrong pokémon!","",""
"323378898794446850","mariv1k#5321","24-Jun-21 06:23 PM","-catch wurmple","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:23 PM","Congratulations @mariv1k! You caught a level 26 Wurmple! Added to Pokédex. You received 35 Pokécoins!","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:23 PM","mierda","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:24 PM","lo puse al revés XD","",""
"355636164897669122","SISPLAU#7555","24-Jun-21 06:24 PM","-market search machamp","",""
"716390085896962058","Pokétwo#8236","24-Jun-21 06:24 PM","unrecognized arguments: machamp","",""
"323378898794446850","mariv1k#5321","24-Jun-21 06:24 PM","alto pokemon","",""
