AuthorID,Author,Date,Content,Attachments,Reactions
"458738156695584770","The_Siber#3448","03-Feb-21 09:23 AM","Pos eso","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:23 AM","Te has leido las cartas?","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:23 AM","tengo ganitas de empezar","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:23 AM","las de hoid","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:23 AM","no he leido nada todavía del último libro","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:24 AM","no, las cartas de hoid","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:24 AM","estuve releyendo todo desde elantris creo","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:24 AM","la que le manda a Frost","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:24 AM","pero lo dejé a medias por los exámenes","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:24 AM","creo que no","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:24 AM","lo tengo que mirar","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:24 AM","leetelas","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:25 AM","está la primera que es para frost","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:25 AM","que aparentemente es un dragón","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:25 AM","uuuh","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:25 AM","luego está la respuesta de Frost","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:25 AM","tengo que leer esa vaina","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:25 AM","que es la segunda carta","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:25 AM","y luego tienes respuestas de varios Shards","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:25 AM","pq aparentemente les escribe a algunos también","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:26 AM","buah tengo que ponerme ya","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:26 AM","https://coppermind.net/wiki/Special:TimeMachine","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:26 AM","pon la time machine a antes de RoW","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:27 AM","y asi no tienes spoilers","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:27 AM","luego entra aquí","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:27 AM","https://coppermind.net/wiki/Letters?&oldid=129259","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:27 AM","ya, lo conozco","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:28 AM","Pinned a message.","",""
"355636164897669122","SISPLAU#7555","03-Feb-21 09:28 AM","luego hablamos que tengo clase cñor","",""
"458738156695584770","The_Siber#3448","03-Feb-21 09:29 AM","","https://cdn.discordapp.com/attachments/801350323129417728/806441164235866112/unknown.png",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:16 AM","hey hey hey","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:16 AM","cheemsium","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:16 AM","life before death","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:17 AM","strength before weakness","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:17 AM","journey before destination","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:17 AM","les go","",""
"788145895665041438","Pandora#6976","09-Feb-21 10:17 AM","iba a poner con esta cuenta :c","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:18 AM","soy como shallan","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:18 AM","vaya","",""
"788145895665041438","Pandora#6976","09-Feb-21 10:18 AM","tengo la personalidad","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:18 AM","fractrada","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:18 AM","si no","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:18 AM","y voideon quien es","",""
"788145895665041438","Pandora#6976","09-Feb-21 10:18 AM","yo*2","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:18 AM","me refiero de las de shallan","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:18 AM","velo","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:18 AM","o que xD","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:19 AM","está traducido a velo en españolo?","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:19 AM","sep","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:19 AM","como es en inglés","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:19 AM","veil supongo","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:19 AM","sp","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:20 AM","te tengo k dejar adios","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:20 AM","sry","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:20 AM","xd","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:20 AM","np si estoy en clase XD","",""
"458738156695584770","The_Siber#3448","09-Feb-21 10:20 AM","lmao","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 10:20 AM","es que la profesora tiene una voz somnífera","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:04 PM","No recordaba elantris tan largo XD","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:05 PM","Supuestamente Stormlight Archive son 10 libros no? @The_Siber","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:06 PM","O eso leí hace tiempo","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:06 PM","Rollo dos sagas de 5 libros cada una","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:07 PM","Voy a buscar una imagen que vi el otro dia que estaba tremenda","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:07 PM","De los ideales de los caballeros radiantes","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:09 PM","No la encuentro","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:09 PM","F","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:10 PM","Pero encontré estas que estan guapas","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:11 PM","","https://cdn.discordapp.com/attachments/801350323129417728/808822430944460820/1612908689458.jpg",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:11 PM","","https://cdn.discordapp.com/attachments/801350323129417728/808822504030339153/1612908707886.jpg",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:12 PM","En una de las lectures de Brandon dijo que estaba Trabajando en un guión de cine para el SLO","",""
"355636164897669122","SISPLAU#7555","09-Feb-21 11:13 PM","Pero nose hasta que punto eso es cierto","",""
"458738156695584770","The_Siber#3448","09-Feb-21 11:28 PM","@SISPLAU la primera es brutal","",""
"355636164897669122","SISPLAU#7555","10-Feb-21 08:53 AM","sep","",""
"355636164897669122","SISPLAU#7555","10-Feb-21 08:53 AM","mola que flipas","",""
"355636164897669122","SISPLAU#7555","10-Feb-21 01:57 PM","pero confirmelo we XD","",""
"355636164897669122","SISPLAU#7555","10-Feb-21 01:57 PM",".","",""
"458738156695584770","The_Siber#3448","10-Feb-21 01:58 PM","No se","",""
"458738156695584770","The_Siber#3448","10-Feb-21 01:58 PM","Hay una página en coppermind","",""
"458738156695584770","The_Siber#3448","10-Feb-21 01:58 PM","Incluso con que POV va a estar los flashbacks en cada libro","",""
"458738156695584770","The_Siber#3448","10-Feb-21 01:58 PM","Pero no sé cuál es","",""
"355636164897669122","SISPLAU#7555","10-Feb-21 01:58 PM","buah","",""
"355636164897669122","SISPLAU#7555","10-Feb-21 01:58 PM","una serie de mistborn","",""
"355636164897669122","SISPLAU#7555","10-Feb-21 01:58 PM","o de SLA seria la ostia","",""
"458738156695584770","The_Siber#3448","10-Feb-21 01:59 PM","Sep","",""
