AuthorID,Author,Date,Content,Attachments,Reactions
"664432205598031882","Dark Spirit#3670","13-Nov-21 07:52 PM","siber vuelve ya","",""
"664432205598031882","Dark Spirit#3670","13-Nov-21 07:52 PM","que eran 5 Kg no 50","",""
"323378898794446850","mariv1k#5321","13-Nov-21 08:20 PM","que es esto?","",""
"664432205598031882","Dark Spirit#3670","13-Nov-21 08:21 PM","un chat para quien está en vc","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:17 AM","tu futura tumba","",""
"323378898794446850","mariv1k#5321","14-Nov-21 12:28 AM","","https://cdn.discordapp.com/attachments/909153624171626626/909223106198007858/unknown.png",""
"323378898794446850","mariv1k#5321","14-Nov-21 12:28 AM","","https://cdn.discordapp.com/attachments/909153624171626626/909223129614798898/unknown.png",""
"323378898794446850","mariv1k#5321","14-Nov-21 12:28 AM","","https://cdn.discordapp.com/attachments/909153624171626626/909223157968285706/unknown.png",""
"458738156695584770","The_Siber#3448","14-Nov-21 12:37 AM","Lmao","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:48 AM","que","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:48 AM","me he sacado una s- con nautilus","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:48 AM","@SISPLAU","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:48 AM","una ahora","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:50 AM","Ojo","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:50 AM","Buena XD","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:51 AM","que he pasado de veigar a nautilus y ha sido lo mejor q he hecho","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:51 AM","me hago partidas dios","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:51 AM","Jejej","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:51 AM","Nautilus es muy divertido","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:51 AM","Oneshoteas todo","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:51 AM","Yendo tanque","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:51 AM","con vergar me divertia mucho tb pero perdia todas xd","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:51 AM","q va","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:51 AM","soy el q los pilla para q los mate otro","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:52 AM","y un gancho = una kill","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:52 AM","ua asistencia pa mi","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:52 AM","y kill cuando estan a nada huyendo y les lanzo el gancho","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:52 AM","Una ahora @SISPLAU","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:52 AM","o no","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:53 AM","Literal gancho kill","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:53 AM","No estoy en casa","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:53 AM","Mañana si eso","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:53 AM",":Sadge:","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:53 AM","tengo q jugar con los de mi nivel q son bien de malos","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:53 AM","y el machmaking no ayuda","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:56 AM","El matchmaking de lol va un poco de lao","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:57 AM","yo y mi equipo: lvl 20-30 el equipo contrario lvl 20-30 pero 2 lvl 300+","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:57 AM",":notLikeThis:","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:57 AM","XDDD","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 12:58 AM","A mí me suelen poner con peña de mí mismo nivel más o menos pero de vez en cuando aparece un pavo nivel 700 o 600 y es como a bueno ok","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:58 AM","esos de 300kg","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:58 AM","1lvl = 0.5 kg","",""
"400578808094130186","GaliGoat#1176","14-Nov-21 12:59 AM",":kekw:","",""
"355636164897669122","SISPLAU#7555","14-Nov-21 01:10 AM","XDD","",""
"400578808094130186","GaliGoat#1176","17-Nov-21 11:03 PM","XD","",""
"437296242817761292","lenrik#5193","18-Nov-21 08:09 AM","/*I feel like I've been bamboozled*/","https://cdn.discordapp.com/attachments/909153624171626626/910788778975707146/Screenshot_2021-11-18-10-08-56-209_com.discord.jpg",""
"458738156695584770","The_Siber#3448","18-Nov-21 08:10 AM","Why","",""
"437296242817761292","lenrik#5193","18-Nov-21 12:49 PM","I remember talking to you in this channel","",""
"400578808094130186","GaliGoat#1176","18-Nov-21 01:10 PM","Me too","",""
"400578808094130186","GaliGoat#1176","18-Nov-21 01:11 PM","Probably deleted them","",""
"458738156695584770","The_Siber#3448","18-Nov-21 02:26 PM","oh ye","",""
"458738156695584770","The_Siber#3448","18-Nov-21 02:26 PM","marivik deleted the cannel","",""
"458738156695584770","The_Siber#3448","18-Nov-21 02:26 PM","bc he a big dummy","",""
"458738156695584770","The_Siber#3448","18-Nov-21 02:26 PM","disapears for 6 months, comes back and undoes a bunch of changes and delets some roles that we made during the last 6 months","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:08 PM","@SISPLAU rata a donde te has ido","",""
"355636164897669122","SISPLAU#7555","30-Nov-21 09:08 PM","un segundo","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:17 PM","@SISPLAU deja los audios que ella no te quiere","",""
"355636164897669122","SISPLAU#7555","30-Nov-21 09:17 PM","XDDD","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:18 PM","@SISPLAU","",""
"355636164897669122","SISPLAU#7555","30-Nov-21 09:18 PM","tu puta madre","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:19 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:19 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:19 PM","@SISPLAU","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:19 PM","deja","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:19 PM","los","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:19 PM","audios","",""
"355636164897669122","SISPLAU#7555","30-Nov-21 09:19 PM","para","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:19 PM",":Madge:","",""
"355636164897669122","SISPLAU#7555","30-Nov-21 09:19 PM","gilipollas","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:19 PM","por lo menos mueve pieza","",""
"458738156695584770","The_Siber#3448","30-Nov-21 09:49 PM",":queen_black: :bishop_white: :bishop_white: :queen_white: :king_black: :knight_white:","",""
"664432205598031882","Dark Spirit#3670","30-Nov-21 09:50 PM","Si","",""
"664432205598031882","Dark Spirit#3670","30-Nov-21 09:53 PM","D7 3° universo 16 instancia temporal a E5 5° universo 3 instancia temporal","",""
